timestamp,category,service,test_case,run_idx,warmup,total_s,ttft_s,metric_name,metric_value,ok,error,notes
2026-06-14T22:17:27+00:00,LLM,Mistral-7B-local,robustez_idioma,2,False,0.482199,0.021997,tokens_per_s,151.41,True,,tier=local; tokens=68
2026-06-14T22:17:27+00:00,LLM,Mistral-7B-local,robustez_idioma,3,False,0.499895,0.04383,tokens_per_s,152.69,True,,tier=local; tokens=68
2026-06-14T22:17:28+00:00,LLM,Mistral-7B-local,robustez_idioma,4,False,0.4983,0.04144,tokens_per_s,152.31,True,,tier=local; tokens=68
2026-06-14T22:17:28+00:00,LLM,Mistral-7B-local,robustez_idioma,5,False,0.49844,0.040938,tokens_per_s,152.18,True,,tier=local; tokens=68
2026-06-14T22:17:29+00:00,LLM,Mistral-7B-local,robustez_idioma,6,False,0.502751,0.043268,tokens_per_s,151.81,True,,tier=local; tokens=68
2026-06-14T22:17:51+00:00,LLM,Phi-3.5-local,razonamiento_logico,1,True,22.716635,21.839833,tokens_per_s,248.18,True,,tier=local; tokens=209
2026-06-14T22:17:52+00:00,LLM,Phi-3.5-local,razonamiento_logico,2,False,0.886836,0.020434,tokens_per_s,253.89,True,,tier=local; tokens=211
2026-06-14T22:17:53+00:00,LLM,Phi-3.5-local,razonamiento_logico,3,False,0.892986,0.031571,tokens_per_s,255.38,True,,tier=local; tokens=211
2026-06-14T22:17:54+00:00,LLM,Phi-3.5-local,razonamiento_logico,4,False,0.887168,0.020729,tokens_per_s,253.75,True,,tier=local; tokens=211
2026-06-14T22:17:55+00:00,LLM,Phi-3.5-local,razonamiento_logico,5,False,0.898268,0.029171,tokens_per_s,253.02,True,,tier=local; tokens=211
2026-06-14T22:17:56+00:00,LLM,Phi-3.5-local,razonamiento_logico,6,False,0.895728,0.031284,tokens_per_s,254.5,True,,tier=local; tokens=211
2026-06-14T22:17:56+00:00,LLM,Phi-3.5-local,seguimiento_instrucciones,1,True,0.308925,0.02665,tokens_per_s,259.42,True,,tier=local; tokens=70
2026-06-14T22:17:56+00:00,LLM,Phi-3.5-local,seguimiento_instrucciones,2,False,0.403928,0.032415,tokens_per_s,259.3,True,,tier=local; tokens=92
2026-06-14T22:17:57+00:00,LLM,Phi-3.5-local,seguimiento_instrucciones,3,False,0.387776,0.018576,tokens_per_s,260.82,True,,tier=local; tokens=92
2026-06-14T22:17:57+00:00,LLM,Phi-3.5-local,seguimiento_instrucciones,4,False,0.409179,0.038037,tokens_per_s,259.48,True,,tier=local; tokens=92
2026-06-14T22:17:58+00:00,LLM,Phi-3.5-local,seguimiento_instrucciones,5,False,0.403293,0.034956,tokens_per_s,261.28,True,,tier=local; tokens=92
2026-06-14T22:17:58+00:00,LLM,Phi-3.5-local,seguimiento_instrucciones,6,False,0.408841,0.038984,tokens_per_s,260.15,True,,tier=local; tokens=92
2026-06-14T22:17:59+00:00,LLM,Phi-3.5-local,salida_estructurada_json,1,True,0.479086,0.044799,tokens_per_s,259.4,True,,tier=local; tokens=108
2026-06-14T22:17:59+00:00,LLM,Phi-3.5-local,salida_estructurada_json,2,False,0.425596,0.03899,tokens_per_s,259.37,True,,tier=local; tokens=96
2026-06-14T22:17:59+00:00,LLM,Phi-3.5-local,salida_estructurada_json,3,False,0.420013,0.036336,tokens_per_s,261.14,True,,tier=local; tokens=96
2026-06-14T22:18:00+00:00,LLM,Phi-3.5-local,salida_estructurada_json,4,False,0.420676,0.035699,tokens_per_s,260.59,True,,tier=local; tokens=96
2026-06-14T22:18:00+00:00,LLM,Phi-3.5-local,salida_estructurada_json,5,False,0.406833,0.017963,tokens_per_s,257.86,True,,tier=local; tokens=96
2026-06-14T22:18:01+00:00,LLM,Phi-3.5-local,salida_estructurada_json,6,False,0.419249,0.032943,tokens_per_s,259.64,True,,tier=local; tokens=96
2026-06-14T22:18:01+00:00,LLM,Phi-3.5-local,conocimiento_dominio,1,True,0.769044,0.041135,tokens_per_s,255.2,True,,tier=local; tokens=178
2026-06-14T22:18:02+00:00,LLM,Phi-3.5-local,conocimiento_dominio,2,False,1.041682,0.032044,tokens_per_s,250.5,True,,tier=local; tokens=242
2026-06-14T22:18:03+00:00,LLM,Phi-3.5-local,conocimiento_dominio,3,False,1.018968,0.030956,tokens_per_s,255.13,True,,tier=local; tokens=242
2026-06-14T22:18:05+00:00,LLM,Phi-3.5-local,conocimiento_dominio,4,False,1.036771,0.039766,tokens_per_s,253.01,True,,tier=local; tokens=242
2026-06-14T22:18:06+00:00,LLM,Phi-3.5-local,conocimiento_dominio,5,False,1.025072,0.036037,tokens_per_s,254.76,True,,tier=local; tokens=242
2026-06-14T22:18:07+00:00,LLM,Phi-3.5-local,conocimiento_dominio,6,False,1.018988,0.019723,tokens_per_s,252.2,True,,tier=local; tokens=242
2026-06-14T22:18:07+00:00,LLM,Phi-3.5-local,robustez_idioma,1,True,0.227565,0.038388,tokens_per_s,258.77,True,,tier=local; tokens=47
2026-06-14T22:18:07+00:00,LLM,Phi-3.5-local,robustez_idioma,2,False,0.262247,0.017711,tokens_per_s,255.37,True,,tier=local; tokens=60
2026-06-14T22:18:07+00:00,LLM,Phi-3.5-local,robustez_idioma,3,False,0.261179,0.018276,tokens_per_s,257.36,True,,tier=local; tokens=60
2026-06-14T22:18:08+00:00,LLM,Phi-3.5-local,robustez_idioma,4,False,0.28109,0.040722,tokens_per_s,260.06,True,,tier=local; tokens=60
2026-06-14T22:18:08+00:00,LLM,Phi-3.5-local,robustez_idioma,5,False,0.284076,0.041553,tokens_per_s,257.88,True,,tier=local; tokens=60
2026-06-14T22:18:08+00:00,LLM,Phi-3.5-local,robustez_idioma,6,False,0.2854,0.039745,tokens_per_s,254.21,True,,tier=local; tokens=60
2026-06-14T22:18:18+00:00,LLM,Gemma-2-9B-local,razonamiento_logico,1,True,9.847697,8.428207,tokens_per_s,113.89,True,,tier=local; tokens=143
2026-06-14T22:18:20+00:00,LLM,Gemma-2-9B-local,razonamiento_logico,2,False,1.504032,0.096296,tokens_per_s,114.17,True,,tier=local; tokens=142
2026-06-14T22:18:21+00:00,LLM,Gemma-2-9B-local,razonamiento_logico,3,False,1.552736,0.090803,tokens_per_s,109.45,True,,tier=local; tokens=142
2026-06-14T22:18:23+00:00,LLM,Gemma-2-9B-local,razonamiento_logico,4,False,1.501282,0.099284,tokens_per_s,114.28,True,,tier=local; tokens=142
2026-06-14T22:18:24+00:00,LLM,Gemma-2-9B-local,razonamiento_logico,5,False,1.517217,0.110909,tokens_per_s,113.93,True,,tier=local; tokens=142
2026-06-14T22:18:26+00:00,LLM,Gemma-2-9B-local,razonamiento_logico,6,False,1.501185,0.096314,tokens_per_s,114.02,True,,tier=local; tokens=142
2026-06-14T22:18:26+00:00,LLM,Gemma-2-9B-local,seguimiento_instrucciones,1,True,0.863902,0.113606,tokens_per_s,114.29,True,,tier=local; tokens=75
2026-06-14T22:18:27+00:00,LLM,Gemma-2-9B-local,seguimiento_instrucciones,2,False,0.843562,0.107166,tokens_per_s,114.75,True,,tier=local; tokens=74
2026-06-14T22:18:28+00:00,LLM,Gemma-2-9B-local,seguimiento_instrucciones,3,False,0.852134,0.119134,tokens_per_s,115.23,True,,tier=local; tokens=74
2026-06-14T22:18:29+00:00,LLM,Gemma-2-9B-local,seguimiento_instrucciones,4,False,0.844982,0.111526,tokens_per_s,115.18,True,,tier=local; tokens=74
2026-06-14T22:18:30+00:00,LLM,Gemma-2-9B-local,seguimiento_instrucciones,5,False,0.83091,0.094404,tokens_per_s,114.62,True,,tier=local; tokens=74
2026-06-14T22:18:31+00:00,LLM,Gemma-2-9B-local,seguimiento_instrucciones,6,False,0.826023,0.093772,tokens_per_s,115.16,True,,tier=local; tokens=74
2026-06-14T22:18:31+00:00,LLM,Gemma-2-9B-local,salida_estructurada_json,1,True,0.427718,0.107298,tokens_per_s,116.81,True,,tier=local; tokens=33
2026-06-14T22:18:32+00:00,LLM,Gemma-2-9B-local,salida_estructurada_json,2,False,0.429921,0.103444,tokens_per_s,115.89,True,,tier=local; tokens=33
2026-06-14T22:18:32+00:00,LLM,Gemma-2-9B-local,salida_estructurada_json,3,False,0.474075,0.146316,tokens_per_s,116.01,True,,tier=local; tokens=33
2026-06-14T22:18:32+00:00,LLM,Gemma-2-9B-local,salida_estructurada_json,4,False,0.416311,0.095408,tokens_per_s,116.53,True,,tier=local; tokens=33
2026-06-14T22:18:33+00:00,LLM,Gemma-2-9B-local,salida_estructurada_json,5,False,0.430085,0.109583,tokens_per_s,116.96,True,,tier=local; tokens=33
2026-06-14T22:18:33+00:00,LLM,Gemma-2-9B-local,salida_estructurada_json,6,False,0.433003,0.111458,tokens_per_s,116.62,True,,tier=local; tokens=33
2026-06-14T22:18:35+00:00,LLM,Gemma-2-9B-local,conocimiento_dominio,1,True,1.432405,0.105088,tokens_per_s,114.12,True,,tier=local; tokens=133
2026-06-14T22:18:36+00:00,LLM,Gemma-2-9B-local,conocimiento_dominio,2,False,1.736552,0.094807,tokens_per_s,114.08,True,,tier=local; tokens=165
2026-06-14T22:18:38+00:00,LLM,Gemma-2-9B-local,conocimiento_dominio,3,False,1.745832,0.111978,tokens_per_s,114.61,True,,tier=local; tokens=165
2026-06-14T22:18:40+00:00,LLM,Gemma-2-9B-local,conocimiento_dominio,4,False,1.737643,0.101624,tokens_per_s,114.45,True,,tier=local; tokens=165
2026-06-14T22:18:42+00:00,LLM,Gemma-2-9B-local,conocimiento_dominio,5,False,1.754334,0.118221,tokens_per_s,114.5,True,,tier=local; tokens=165
2026-06-14T22:18:43+00:00,LLM,Gemma-2-9B-local,conocimiento_dominio,6,False,1.727521,0.096106,tokens_per_s,114.65,True,,tier=local; tokens=165
2026-06-14T22:18:44+00:00,LLM,Gemma-2-9B-local,robustez_idioma,1,True,0.642562,0.112169,tokens_per_s,115.65,True,,tier=local; tokens=55
2026-06-14T22:18:45+00:00,LLM,Gemma-2-9B-local,robustez_idioma,2,False,0.553745,0.09238,tokens_per_s,116.67,True,,tier=local; tokens=48
2026-06-14T22:18:45+00:00,LLM,Gemma-2-9B-local,robustez_idioma,3,False,0.553413,0.091877,tokens_per_s,116.68,True,,tier=local; tokens=48
2026-06-14T22:18:46+00:00,LLM,Gemma-2-9B-local,robustez_idioma,4,False,0.557043,0.096714,tokens_per_s,117.06,True,,tier=local; tokens=48
2026-06-14T22:18:46+00:00,LLM,Gemma-2-9B-local,robustez_idioma,5,False,0.559133,0.095991,tokens_per_s,116.41,True,,tier=local; tokens=48
2026-06-14T22:18:47+00:00,LLM,Gemma-2-9B-local,robustez_idioma,6,False,0.560468,0.097964,tokens_per_s,116.59,True,,tier=local; tokens=48
2026-06-14T22:18:52+00:00,LLM,Qwen-2.5-7B-local,razonamiento_logico,1,True,5.160887,4.029688,tokens_per_s,152.87,True,,tier=local; tokens=157
2026-06-14T22:18:53+00:00,LLM,Qwen-2.5-7B-local,razonamiento_logico,2,False,1.249451,0.109909,tokens_per_s,152.89,True,,tier=local; tokens=158
2026-06-14T22:18:55+00:00,LLM,Qwen-2.5-7B-local,razonamiento_logico,3,False,1.244396,0.10529,tokens_per_s,152.93,True,,tier=local; tokens=158
2026-06-14T22:18:56+00:00,LLM,Qwen-2.5-7B-local,razonamiento_logico,4,False,1.215219,0.080009,tokens_per_s,153.31,True,,tier=local; tokens=158
2026-06-14T22:18:57+00:00,LLM,Qwen-2.5-7B-local,razonamiento_logico,5,False,1.244373,0.104646,tokens_per_s,152.82,True,,tier=local; tokens=158
2026-06-14T22:18:58+00:00,LLM,Qwen-2.5-7B-local,razonamiento_logico,6,False,1.216939,0.082221,tokens_per_s,153.45,True,,tier=local; tokens=158
2026-06-14T22:18:58+00:00,LLM,Qwen-2.5-7B-local,seguimiento_instrucciones,1,True,0.278214,0.092667,tokens_per_s,156.9,True,,tier=local; tokens=26
2026-06-14T22:18:59+00:00,LLM,Qwen-2.5-7B-local,seguimiento_instrucciones,2,False,0.263076,0.079776,tokens_per_s,158.26,True,,tier=local; tokens=26
2026-06-14T22:18:59+00:00,LLM,Qwen-2.5-7B-local,seguimiento_instrucciones,3,False,0.277812,0.095158,tokens_per_s,158.94,True,,tier=local; tokens=26
2026-06-14T22:18:59+00:00,LLM,Qwen-2.5-7B-local,seguimiento_instrucciones,4,False,0.282237,0.098754,tokens_per_s,158.36,True,,tier=local; tokens=26
2026-06-14T22:19:00+00:00,LLM,Qwen-2.5-7B-local,seguimiento_instrucciones,5,False,0.278133,0.094327,tokens_per_s,157.89,True,,tier=local; tokens=26
2026-06-14T22:19:00+00:00,LLM,Qwen-2.5-7B-local,seguimiento_instrucciones,6,False,0.275511,0.09233,tokens_per_s,158.48,True,,tier=local; tokens=26
2026-06-14T22:19:00+00:00,LLM,Qwen-2.5-7B-local,salida_estructurada_json,1,True,0.322548,0.109055,tokens_per_s,156.61,True,,tier=local; tokens=30
2026-06-14T22:19:00+00:00,LLM,Qwen-2.5-7B-local,salida_estructurada_json,2,False,0.285854,0.080295,tokens_per_s,157.27,True,,tier=local; tokens=29
2026-06-14T22:19:01+00:00,LLM,Qwen-2.5-7B-local,salida_estructurada_json,3,False,0.284399,0.079811,tokens_per_s,158.52,True,,tier=local; tokens=29
2026-06-14T22:19:01+00:00,LLM,Qwen-2.5-7B-local,salida_estructurada_json,4,False,0.283405,0.079087,tokens_per_s,158.2,True,,tier=local; tokens=29
2026-06-14T22:19:01+00:00,LLM,Qwen-2.5-7B-local,salida_estructurada_json,5,False,0.307486,0.10288,tokens_per_s,158.47,True,,tier=local; tokens=29
2026-06-14T22:19:02+00:00,LLM,Qwen-2.5-7B-local,salida_estructurada_json,6,False,0.313113,0.09981,tokens_per_s,154.54,True,,tier=local; tokens=29
2026-06-14T22:19:03+00:00,LLM,Qwen-2.5-7B-local,conocimiento_dominio,1,True,1.136739,0.132185,tokens_per_s,152.87,True,,tier=local; tokens=138
2026-06-14T22:19:04+00:00,LLM,Qwen-2.5-7B-local,conocimiento_dominio,2,False,0.940274,0.081473,tokens_per_s,153.73,True,,tier=local; tokens=119
2026-06-14T22:19:05+00:00,LLM,Qwen-2.5-7B-local,conocimiento_dominio,3,False,0.947286,0.08092,tokens_per_s,152.92,True,,tier=local; tokens=119
2026-06-14T22:19:06+00:00,LLM,Qwen-2.5-7B-local,conocimiento_dominio,4,False,0.955242,0.093133,tokens_per_s,153.2,True,,tier=local; tokens=119
2026-06-14T22:19:07+00:00,LLM,Qwen-2.5-7B-local,conocimiento_dominio,5,False,0.955907,0.091145,tokens_per_s,152.56,True,,tier=local; tokens=119
2026-06-14T22:19:08+00:00,LLM,Qwen-2.5-7B-local,conocimiento_dominio,6,False,0.941505,0.079913,tokens_per_s,153.27,True,,tier=local; tokens=119
2026-06-14T22:19:08+00:00,LLM,Qwen-2.5-7B-local,robustez_idioma,1,True,0.365484,0.087611,tokens_per_s,155.15,True,,tier=local; tokens=39
2026-06-14T22:19:08+00:00,LLM,Qwen-2.5-7B-local,robustez_idioma,2,False,0.375159,0.096942,tokens_per_s,154.98,True,,tier=local; tokens=39
2026-06-14T22:19:09+00:00,LLM,Qwen-2.5-7B-local,robustez_idioma,3,False,0.360538,0.081598,tokens_per_s,154.88,True,,tier=local; tokens=39
2026-06-14T22:19:09+00:00,LLM,Qwen-2.5-7B-local,robustez_idioma,4,False,0.358841,0.079666,tokens_per_s,155.11,True,,tier=local; tokens=39
2026-06-14T22:19:09+00:00,LLM,Qwen-2.5-7B-local,robustez_idioma,5,False,0.358447,0.079954,tokens_per_s,155.06,True,,tier=local; tokens=39
2026-06-14T22:19:10+00:00,LLM,Qwen-2.5-7B-local,robustez_idioma,6,False,0.375052,0.097176,tokens_per_s,155.31,True,,tier=local; tokens=39
2026-06-15T02:29:55+00:00,LLM,Groq-GPT-OSS-120B,razonamiento_logico,1,True,1.140237,0.983278,tokens_per_s,224.51,True,,tier=nube-alta-gama; tokens=256
2026-06-15T02:29:58+00:00,LLM,Groq-GPT-OSS-120B,razonamiento_logico,2,False,1.234777,1.075397,tokens_per_s,207.32,True,,tier=nube-alta-gama; tokens=256
2026-06-15T02:30:00+00:00,LLM,Groq-GPT-OSS-120B,razonamiento_logico,3,False,1.047867,0.708307,tokens_per_s,244.31,True,,tier=nube-alta-gama; tokens=256
2026-06-15T02:30:03+00:00,LLM,Groq-GPT-OSS-120B,razonamiento_logico,4,False,0.889538,0.573209,tokens_per_s,287.79,True,,tier=nube-alta-gama; tokens=256
2026-06-15T02:30:05+00:00,LLM,Groq-GPT-OSS-120B,razonamiento_logico,5,False,1.035024,0.719842,tokens_per_s,247.34,True,,tier=nube-alta-gama; tokens=256
2026-06-15T02:30:08+00:00,LLM,Groq-GPT-OSS-120B,razonamiento_logico,6,False,1.394492,0.821561,tokens_per_s,183.58,True,,tier=nube-alta-gama; tokens=256
2026-06-15T02:30:11+00:00,LLM,Groq-GPT-OSS-120B,seguimiento_instrucciones,1,True,1.021874,1.013876,tokens_per_s,143.85,True,,tier=nube-alta-gama; tokens=147
2026-06-15T02:30:13+00:00,LLM,Groq-GPT-OSS-120B,seguimiento_instrucciones,2,False,1.050107,0.975668,tokens_per_s,139.99,True,,tier=nube-alta-gama; tokens=147
2026-06-15T02:30:16+00:00,LLM,Groq-GPT-OSS-120B,seguimiento_instrucciones,3,False,1.027823,,tokens_per_s,194.59,True,,tier=nube-alta-gama; tokens=200
2026-06-15T02:30:18+00:00,LLM,Groq-GPT-OSS-120B,seguimiento_instrucciones,4,False,0.965326,,tokens_per_s,207.18,True,,tier=nube-alta-gama; tokens=200
2026-06-15T02:30:21+00:00,LLM,Groq-GPT-OSS-120B,seguimiento_instrucciones,5,False,0.860577,,tokens_per_s,232.4,True,,tier=nube-alta-gama; tokens=200
2026-06-15T02:30:23+00:00,LLM,Groq-GPT-OSS-120B,seguimiento_instrucciones,6,False,0.96026,,tokens_per_s,208.28,True,,tier=nube-alta-gama; tokens=200
2026-06-15T02:30:26+00:00,LLM,Groq-GPT-OSS-120B,salida_estructurada_json,1,True,1.016183,,tokens_per_s,147.61,True,,tier=nube-alta-gama; tokens=150
2026-06-15T02:30:28+00:00,LLM,Groq-GPT-OSS-120B,salida_estructurada_json,2,False,0.661918,,tokens_per_s,226.61,True,,tier=nube-alta-gama; tokens=150
2026-06-15T02:30:30+00:00,LLM,Groq-GPT-OSS-120B,salida_estructurada_json,3,False,1.189281,,tokens_per_s,126.13,True,,tier=nube-alta-gama; tokens=150
2026-06-15T02:30:33+00:00,LLM,Groq-GPT-OSS-120B,salida_estructurada_json,4,False,0.710389,,tokens_per_s,211.15,True,,tier=nube-alta-gama; tokens=150
2026-06-15T02:30:35+00:00,LLM,Groq-GPT-OSS-120B,salida_estructurada_json,5,False,0.728112,,tokens_per_s,206.01,True,,tier=nube-alta-gama; tokens=150
2026-06-15T02:30:37+00:00,LLM,Groq-GPT-OSS-120B,salida_estructurada_json,6,False,1.059926,,tokens_per_s,141.52,True,,tier=nube-alta-gama; tokens=150
2026-06-15T02:30:40+00:00,LLM,Groq-GPT-OSS-120B,conocimiento_dominio,1,True,0.985491,0.632059,tokens_per_s,217.15,True,,tier=nube-alta-gama; tokens=214
2026-06-15T02:30:42+00:00,LLM,Groq-GPT-OSS-120B,conocimiento_dominio,2,False,0.844575,0.480252,tokens_per_s,252.2,True,,tier=nube-alta-gama; tokens=213
2026-06-15T02:30:45+00:00,LLM,Groq-GPT-OSS-120B,conocimiento_dominio,3,False,0.856299,0.496268,tokens_per_s,247.58,True,,tier=nube-alta-gama; tokens=212
2026-06-15T02:30:47+00:00,LLM,Groq-GPT-OSS-120B,conocimiento_dominio,4,False,0.999703,0.634711,tokens_per_s,220.07,True,,tier=nube-alta-gama; tokens=220
2026-06-15T02:30:50+00:00,LLM,Groq-GPT-OSS-120B,conocimiento_dominio,5,False,0.964847,0.59417,tokens_per_s,219.72,True,,tier=nube-alta-gama; tokens=212
2026-06-15T02:30:52+00:00,LLM,Groq-GPT-OSS-120B,conocimiento_dominio,6,False,0.834601,0.467702,tokens_per_s,260.0,True,,tier=nube-alta-gama; tokens=217
2026-06-15T02:30:54+00:00,LLM,Groq-GPT-OSS-120B,robustez_idioma,1,True,0.592169,0.497667,tokens_per_s,160.43,True,,tier=nube-alta-gama; tokens=95
2026-06-15T02:30:56+00:00,LLM,Groq-GPT-OSS-120B,robustez_idioma,2,False,0.688085,0.594417,tokens_per_s,138.06,True,,tier=nube-alta-gama; tokens=95
2026-06-15T02:30:59+00:00,LLM,Groq-GPT-OSS-120B,robustez_idioma,3,False,0.81429,0.557574,tokens_per_s,116.67,True,,tier=nube-alta-gama; tokens=95
2026-06-15T02:31:01+00:00,LLM,Groq-GPT-OSS-120B,robustez_idioma,4,False,0.961737,0.587709,tokens_per_s,98.78,True,,tier=nube-alta-gama; tokens=95
2026-06-15T02:31:03+00:00,LLM,Groq-GPT-OSS-120B,robustez_idioma,5,False,0.804682,0.711727,tokens_per_s,118.06,True,,tier=nube-alta-gama; tokens=95
2026-06-15T02:31:05+00:00,LLM,Groq-GPT-OSS-120B,robustez_idioma,6,False,0.612807,0.516338,tokens_per_s,155.02,True,,tier=nube-alta-gama; tokens=95
2026-06-15T02:31:08+00:00,LLM,Groq-Llama-4-Scout,razonamiento_logico,1,True,0.854416,0.431494,tokens_per_s,218.86,True,,tier=nube-alta-gama; tokens=187
2026-06-15T02:31:10+00:00,LLM,Groq-Llama-4-Scout,razonamiento_logico,2,False,0.944785,0.581415,tokens_per_s,172.53,True,,tier=nube-alta-gama; tokens=163
2026-06-15T02:31:13+00:00,LLM,Groq-Llama-4-Scout,razonamiento_logico,3,False,1.10174,0.629547,tokens_per_s,187.88,True,,tier=nube-alta-gama; tokens=207
2026-06-15T02:31:15+00:00,LLM,Groq-Llama-4-Scout,razonamiento_logico,4,False,1.109869,0.637343,tokens_per_s,189.21,True,,tier=nube-alta-gama; tokens=210
2026-06-15T02:31:18+00:00,LLM,Groq-Llama-4-Scout,razonamiento_logico,5,False,1.115402,0.63268,tokens_per_s,164.96,True,,tier=nube-alta-gama; tokens=184
2026-06-15T02:31:20+00:00,LLM,Groq-Llama-4-Scout,razonamiento_logico,6,False,0.911073,0.422183,tokens_per_s,227.2,True,,tier=nube-alta-gama; tokens=207
2026-06-15T02:31:23+00:00,LLM,Groq-Llama-4-Scout,seguimiento_instrucciones,1,True,0.862873,0.74567,tokens_per_s,60.26,True,,tier=nube-alta-gama; tokens=52
2026-06-15T02:31:25+00:00,LLM,Groq-Llama-4-Scout,seguimiento_instrucciones,2,False,0.931062,0.810616,tokens_per_s,50.48,True,,tier=nube-alta-gama; tokens=47
2026-06-15T02:31:27+00:00,LLM,Groq-Llama-4-Scout,seguimiento_instrucciones,3,False,0.482497,0.371481,tokens_per_s,97.41,True,,tier=nube-alta-gama; tokens=47
2026-06-15T02:31:30+00:00,LLM,Groq-Llama-4-Scout,seguimiento_instrucciones,4,False,1.542461,1.386564,tokens_per_s,30.47,True,,tier=nube-alta-gama; tokens=47
2026-06-15T02:31:32+00:00,LLM,Groq-Llama-4-Scout,seguimiento_instrucciones,5,False,0.659195,0.532265,tokens_per_s,71.3,True,,tier=nube-alta-gama; tokens=47
2026-06-15T02:31:34+00:00,LLM,Groq-Llama-4-Scout,seguimiento_instrucciones,6,False,0.456392,0.344644,tokens_per_s,109.55,True,,tier=nube-alta-gama; tokens=50
2026-06-15T02:31:36+00:00,LLM,Groq-Llama-4-Scout,salida_estructurada_json,1,True,0.593923,0.519233,tokens_per_s,57.25,True,,tier=nube-alta-gama; tokens=34
2026-06-15T02:31:39+00:00,LLM,Groq-Llama-4-Scout,salida_estructurada_json,2,False,0.845663,0.767071,tokens_per_s,41.39,True,,tier=nube-alta-gama; tokens=35
2026-06-15T02:31:41+00:00,LLM,Groq-Llama-4-Scout,salida_estructurada_json,3,False,0.893983,0.813732,tokens_per_s,39.15,True,,tier=nube-alta-gama; tokens=35
2026-06-15T02:31:43+00:00,LLM,Groq-Llama-4-Scout,salida_estructurada_json,4,False,0.487281,0.412922,tokens_per_s,67.72,True,,tier=nube-alta-gama; tokens=33
2026-06-15T02:31:46+00:00,LLM,Groq-Llama-4-Scout,salida_estructurada_json,5,False,0.89218,0.812044,tokens_per_s,39.23,True,,tier=nube-alta-gama; tokens=35
2026-06-15T02:31:48+00:00,LLM,Groq-Llama-4-Scout,salida_estructurada_json,6,False,0.50672,0.433004,tokens_per_s,63.15,True,,tier=nube-alta-gama; tokens=32
2026-06-15T02:31:50+00:00,LLM,Groq-Llama-4-Scout,conocimiento_dominio,1,True,0.698785,0.368427,tokens_per_s,208.93,True,,tier=nube-alta-gama; tokens=146
2026-06-15T02:31:52+00:00,LLM,Groq-Llama-4-Scout,conocimiento_dominio,2,False,0.709447,0.394784,tokens_per_s,167.74,True,,tier=nube-alta-gama; tokens=119
2026-06-15T02:31:54+00:00,LLM,Groq-Llama-4-Scout,conocimiento_dominio,3,False,0.646805,0.351109,tokens_per_s,204.08,True,,tier=nube-alta-gama; tokens=132
2026-06-15T02:31:57+00:00,LLM,Groq-Llama-4-Scout,conocimiento_dominio,4,False,1.067742,0.809938,tokens_per_s,108.64,True,,tier=nube-alta-gama; tokens=116
2026-06-15T02:31:59+00:00,LLM,Groq-Llama-4-Scout,conocimiento_dominio,5,False,0.902488,0.60513,tokens_per_s,146.26,True,,tier=nube-alta-gama; tokens=132
2026-06-15T02:32:02+00:00,LLM,Groq-Llama-4-Scout,conocimiento_dominio,6,False,1.200794,0.920338,tokens_per_s,103.27,True,,tier=nube-alta-gama; tokens=124
2026-06-15T02:32:04+00:00,LLM,Groq-Llama-4-Scout,robustez_idioma,1,True,0.801877,0.603844,tokens_per_s,106.0,True,,tier=nube-alta-gama; tokens=85
2026-06-15T02:32:06+00:00,LLM,Groq-Llama-4-Scout,robustez_idioma,2,False,0.686516,0.548201,tokens_per_s,88.85,True,,tier=nube-alta-gama; tokens=61
2026-06-15T02:32:09+00:00,LLM,Groq-Llama-4-Scout,robustez_idioma,3,False,0.781539,0.576952,tokens_per_s,116.44,True,,tier=nube-alta-gama; tokens=91
2026-06-15T02:32:11+00:00,LLM,Groq-Llama-4-Scout,robustez_idioma,4,False,0.723984,0.587887,tokens_per_s,84.26,True,,tier=nube-alta-gama; tokens=61
2026-06-15T02:32:13+00:00,LLM,Groq-Llama-4-Scout,robustez_idioma,5,False,0.846955,0.656613,tokens_per_s,72.02,True,,tier=nube-alta-gama; tokens=61
2026-06-15T02:32:15+00:00,LLM,Groq-Llama-4-Scout,robustez_idioma,6,False,0.751742,0.516215,tokens_per_s,138.35,True,,tier=nube-alta-gama; tokens=104
